text,label
이번에 열리는 지역이 어디가 있나요,1
자세한 일정은 어디에서 확인하나요,1
이벤트 참여했는데 당첨 확인은 어디서 하나요,1
그러면 조건 같은 건 어디서 확인하면 되나요,1
네 그건 알고 있고요 어디서 확인하면 될까요,1
포인트 및 쿠폰 내역은 어디서 확인하나요,1
마이페이지요 혹시 그 메뉴는 사이트 어디쯤에 있나요,1
포인트의 적립내역은 어디에서 확인할 수 있나요,1
이벤트는 당첨 확인은 어디에서 확인하나요,1
네 무의자는 어디서 확인 가능한가요,1
이 포인트 적립내역은 어디에서 확인할 수 있나요,1
어디로 들어가면 되나요,1
안녕하세요 이벤트는 어디에서 확인하나요,1
그게 또 어디에서 사용을 할 수 있는 건가요,1
그러면 그걸 어디다 쓸 수 있어요,1
쿠폰은 어디서 다운 받을수 있나요,1
선물대잔치 점수는 어디로 보내면 되나요,1
사용 된건 어디서 확인돼요,1
포인트 적립 및 사용내역은 어디서 확인할 수 있나요,1
피씨에서 쿠폰은 어디서 확인할 수 있나요,1
적립금은 어디에서 확인할 수 있나요,1
최근 진행한 이벤트 당첨은 어디서 확인해야 하나요,1
홈페이지에서 어디로 들어가야 하나요,1
홈페이지 어디서 볼 수 있나요,1
네 오늘 영화보려고 하는데 예매권 정보를 어디서도 볼 수가 없어요,1
어디서 확인해야 될지 모르겠네요,1
그건 어디서 확인하나요,1
아 어디서 볼 수 있는 건가요,1
포인트의 잔액과 적립 사용은 어디에서 확인할 수 있나요,1
여보세요 어디에서 전화하셨다고요,1
발급 어디서 할 수 있나요,1
아 어디서 볼 수 있는 건가요,1
적립 내용 같은 거는 어디서 볼 수 있죠,1
이벤트 당첨이 됐는지 어디에서 확인하나요,1
홈페이지에서는 어디서 확인 가능한가요,1
#@소속# 포인트는 어디서 사용하나요,1
어디에서 다운받을 수 있나요,1
이거를 어디서 하는지 모르겠네요,1
어디에서 확인 가능하죠,1
제 정보를 어디에다 동의를 해요,1
그거 누락된 건가 어디서 볼 수 있는 거예요,1
이벤트 당첨 확인은 어디서 하나요,1
네 고객님 죄송하지만 혹시 어디서 안내 받으셨을까요,1
출석체크 이벤트는 어디서 하나요,1
등급별 포인트 적립 기준은 어디서 볼 수 있나요,1
아 그럼 언제 되는지 자세하게 어디서 보나요,1
그럼 어디로 배송되나요,1
네 알겠습니다 적립금은 어디서 확인하나요,1
이거 어디에 후기 작성할 수 있나요,1
#@소속#체험단 후기는 어디서 작성하나요,1
예 주소지가 어디로 되있죠,1
진행중인 이벤트는 어디서 확인해요,1
이벤트 당첨 확인은 어디서 할 수 있어요,1
해당 상품은 어디에서 볼 수 있나요,1
제품보증서는 어디에 있을까요,1
시리얼 번호는 어디에 있을까요,1
 아 자습실은 어디 쓸 수 있는지 빈 곳 확인은 어디서 하나요,1
 그럼 어디다가 문의를 해야 할까요,1
 네 학원 차량을 기다리는 위치가 어디인가요,1
 여기가 어디지 잠시만요 네 맞습니다,1
 아 됐네요 어디서 하는지 찾을 수가 없었어요 감사합니다,1
 예 #@상품# 옵션 변경이요 어디서 하나요,1
 어디서 받을 수 있죠,1
 어디서 삭제할 수 있나요,1
 네 고객님 어디 캠퍼스 문의 주시는 건가요,1
 이거 할인권 같은 거는 어디서 받나요,1
 그래요 어디예요 어딘지 좀 알려주세요,1
제가 사용하는 피씨의 비디오카드 정보는 어디서 확인하나요,1
설치 프로그램은 어디에서 다운로드 하나요,1
새로 구매하려면 어디서 해야 하나요,1
물어볼 게 있어요 강의노트는 어디서 다운로드 하나요,1
그럼 어디로 접수해야 하나요,1
그거 설정을 해야 된다고 들었는데 어디서 하는지 몰라서요,1
알겠습니다 어디 잘못된 건 아니니 다행이네요 설명 감사드려요,1
학습 진도율은 어디서 확인하나요,1
아 그렇군요 현재 수강중인 과목의 자료는 어디에서 다운받을 수 있나요,1
네 강의 수강 시 필요한 프로그램은 어디서 설치할 수 있나요,1
아 그리고 구매한 강의는 어디서 볼 수 있나요,1
교체하는 방법은 어디서 확인하나요,1
참 학습 플랜은 어디서 확인 가능할까요,1
시리얼 번호는 어디서 확인하나요,1
시리얼 번호는 어디서 확인이 되나요,1
언제 어디서든 복습이 가능한 학습 보조용 앱입니다,1
언제 어디서든 복습하시면 되시고요,1
 이메일을 어디에 쓰는건지를 모르겠네요,1
 어디서 확인할 수 있나요,1
강의실 확인은 어디서 확인할 수 있나요,1
학원 위치는 어디인가요,1
교재에 있는 MP3 파일은 어디에서 다운로드할 수 있나요,1
재설치는 어디서 하나요,1
자습실은 어디에 있나요,1
지점별로 어디에 있는지 설명해주세요,1
설치는 어디에서 하나요,1
그 사용설명서 제품보증서가 안보여서 어디에 있나요,1
어디서 어떻게 다운로드 해야 하는지 모르겠어요,1
그럼 그건 어디서 다운받아야하나요,1
네 혹시 제가 수강하고 있는 과목의 자료는 어디서 받아야할까요,1
잠시만요 어디있지 아 네네 눌렀어요,1
아 다행이네요 어디서 하면 될까요,1
 이거는 뭐 어디에 쓰는 거예요,1
 어디서 변경할 수 있나요,1
 예 이거 어디서 할 수 있죠,1
 네 어디서 해야 되는지 좀 알려주세요,1
 그렇구나 이거 찜하기 누른 강좌는 어디서 볼 수 있죠,1
 아 이거 어디서 볼 수 있죠,1
 아니요 잘 모르겠는데 어디서 확인할 수 있을까요,1
 학습질답 게시판이 안 보이는데 어디서 바꿀 수 있나요,1
 이거 어플 상태를 어디서 확인하죠,1
 어플 상태요 어 이거 어디서 확인하죠,1
 #@상품# 계획을 좀 프린트하고 싶은데 어디서 할 수 있죠,1
 아 그럼 저도 이용할 수 있군요 어디로 들어가야 하죠,1
 일일 학습량 좀 보고 싶은데요 어디서 볼 수 있나요,1
 네 저 사이트에 출판사 설정 좀 다시 하고 싶은데 어디서 하죠,1
 아 이걸 어디서 확인하는지 몰라서 한참 찾았어요 고맙습니다,1
 아 그럼 강의 별로 어디까지 들었는지도 볼 수 있어요,1
 #@상품# 어플 이용하고 있는데 알림 설정은 어디서 하나요,1
 저 이거 강의 다운 받았는데 다운 받은 강의는 어디서 확인해요,1
 #@상품# 어플이요 어디서 받아요,1
 #@상품# 어플이요 어디서 받아요,1
어디서 하는지를 모르겠어요,1
아 네 수강생님 캠퍼스가 어디신가요,1
아 예 고객님 혹시 어디 캠퍼스 수강생이신가요,1
저 종로캠퍼스요 여기 어디서 신청해야 되는지 모르겠어요,1
네 어디서 확인할 수 있나요,1
자료실이 어디인지 찾지 못해서 전화를 드렸어요,1
네 그러면 어디에서 제가 다운 받을 수 있죠,1
만약에 그렇게 다 바꿨는데도 안되면 어디에 연락을 드려야 하나요,1
어디에서 설정해야 하나요,1
메인 페이지에서 메뉴를 어디로 들어 가야 하나 해서요,1
아뇨 그러니까 그걸 어디서 하는지 알고 싶어서요,1
PC 또는 모바일 앱에서 직접 초기화 가능하신데 어디가 편하세요,1
그러면 얼마나 부족한지 어디서 확인할 수 있나요,1
네 그러면 어디가서 뭘 어떻게 해야 하나요,1
제가 무슨 강의를 어디까지 들었는지 이런걸 저장 해 둘 수 있을까요,1
그건 어디서 확인하죠,1
컴퓨터 소리 설정은 어디서 하죠,1
그게 좋겠네요 어디서 확인하죠,1
그럼 어디 이메일주소 알려 드리면 되나요,1
그건 어디서 확인하죠,1
강의를 듣다 보니까 첨부 파일이 있던데 그건 어디서 받을 수 있나요,1
 어디서 알 수 있나요,1
어디서 사물함 신청해야 되나요,1
제가 지금 사이트 둘러보고 있는데 사이트 어디에서요,1
　설치 어디서 할 수 있나요,1
　설치 안내 가이드는 어디에 있어요,1
잠시만요 어디서 확인 하는 건가요,1
스마트펜 이용방법 안내서를 어디서 볼 수 있을까요,1
스마트펜 뚜껑을 분실 했는데 어디서 구매해야 되나요,1
그건 어디서 다운 받아요,1
네 제 컴퓨터도 그렇게 해야 할 것 같은데 어디에 연락해야 하나요,1
네 저희 강좌는 인터넷이 되는 곳이면 어디든지 학습 가능하세요,1
이제 복습을 하려는데 어디서 그걸 한번에 볼 수 있는지 알고 싶어서요,1
예 그러면 어디에서 설정할 수 있어요,1
그런데 제출하기 버튼이 없어서 이거 어디를 눌러야 할지 모르겠어요,1
어디에서 설정해야 하나요,1
 학습지원센터요 어디로 전화하면 돼요,1
 아 저 근데 게시판이 어디에 있어요,1
요즘에 중학교를 어디로 가게 될지 걱정이 많대요,1
네 어디에 신고해야 하는지도 모르겠습니다,1
그렇죠 감사합니다 그럼 어디로 뭐를 준비해서 찾아가면 되나요,1
그러시면 고객님 지금 근무하시는 지역이 어디신가요,1
재발급은 지방청 어디서나 가능하세요,1
발급 신청서는 어디서 구하나요,1
네 주민등록증 가지고 어디로 가면 되는데요,1
어디서 확인할 수 있죠,1
위탁교육기관은 어디가 있나요,1
그래요 그러면 잃어버린것 같네요 다시 어디서 발급 받을수 있죠,1
해당 서류 양식은 어디서 받을 수 있나요,1
네 전국 어디에 있는 여권사무 대행기관에서도 접수가 가능합니다,1
복합적이다 보니 딱히 어디라고 말씀드리기가 어려운 부분이 있어요,1
신청하려면 어디서 해야합니까,1
어디서 확인 가능한가요,1
협동조합 운영정보를 어디에 청구해야 하는지 해서요,1
어디에서 신청할 수 있습니까,1
어디에서 신청할 수 있습니까,1
기초수급자요 어디까지 지원되나요,1
수고하십니다 혹시 학부모회 활동 자료는 어디서 보나요,1
신고서는 어디로 접수하면 되나요,1
갱신요청은 어디로 하면 되나요,1
지금 사업을 하실 지역이 어디신가요,1
홈페이지 정확히 어디로 들어가야되요,1
어디에서 확인할 수 있나요,1
홈페이지에서 어디로 들어가면 되나요,1
홈페이지에서 어디로 들어가면 되나요,1
시행허가 고시는 어디에서 확인할 수 있나요,1
홈페이지에서 어디로 들어가야 하나요,1
아동학대신고는 어디에 하면 돼죠,1
홈페이지 어디에 들어가서 하면 되죠,1
가능인원 그거는 어디서 확인할 수 있어요,1
홈페이지 상에서 어디로 들어가면 되죠,1
접속 후 어디로 들어가야 하나요,1
어디서 확인할 수 있나요,1
네 여기서 어디로 들어가죠,1
 그 외 #@소속# 교직원일 경우 어디에 문의하야 하나요,1
어디서 신청하면 되죠,1
어디서 확인 가능 한가요,1
어디다 신고하면 되는 걸까요,1
접속 후 어디로 들어가야 해요,1
네 그럼 챙겨서 어디로 방문하나요,1
그럼 신고를 어디로 하면 되는 거죠,1
그럼 신고를 어디로 하면 되는 거죠,1
더 자세한 사항은 어디서 확인하죠,1
홈페이지 어디로 들어가야 되나요,1
네 불편 드려 죄송합니다 지역이 어디십니까,1
인터넷은 어디로 신고 해야 하는 거죠,1
어디서 볼 수 있는 지 알 수 있나요,1
어디 썼던 사진이어도 안 되는 거예요,1
어디로 가져가면 되는 거예요 부서가 어디에요,1
어디에 제출하면 되나요,1
신청은 어디에서 할 수 있나요,1
어디서 신청하면 될까요,1
네 어디로 어떻게 가야하나요,1
소득세 등을 어디에서 원천징수하고 납부해야 합니까,1
무상양여라는게 어디를 말하는건가요,1
그럼 어디서 하는데요 처리를,1
네 그거는 어디서 나와요,1
어디에서 신청하면 되나요,1
담당 부서는 어디죠,1
선생님 민원을 제출하신 기관이 어디십니까,1
이게 담당 부서가 어디죠,1
혹시 법령은 어디서 찾아볼 수 있을까요,1
담당 부서는 어디죠,1
자격증 발급을 위한 서류는 어디로 보내야 하나요,1
제출은 어디에다가 하는 거예요,1
그러면 어디에 전화하면 되나요,1
관련 공지는 어디서 찾을 수 있나요,1
그런가요 그 담당 부서는 어디에요,1
법령 그런 건 어디로 물어보면 되나요 자세하게는 잘 몰라서요,1
네 면허증에 기재된 국적을 바꾸려는데 어디로 가야 돼요,1
어디서 신청하는 지를 모르겠어요,1
접속 후 어디로 들어가야 하나요,1
어디서 신청을 해야 하나요,1
네 어디 견학 예정이십니까,1
사용할 수 있는 가맹점을 어디에서 확인이 가능한가요,1
네 어디에서 매립면허를 받아야 하는지 알려주세요,1
혹시 선생님께서 근무하시는 지역은 어디에 해당 되시나요,1
학업중단 숙려제 운영기관이 어디인가요,1
그럼 어디서 확인 할 수있죠,1
서류는 어디에 제출하면 되나요,1
담당은 어디죠 이게,1
알겠습니다 이게 담당 부서가 어디죠,1
어디에 전화하면 되나요,1
제한차량 운행허가를 인터넷으로 신청하고 싶은데요 사이트가 어디인가요,1
지금 제가 홈페이지에는 들어와 있거든요 여기서 어디로 들어가면 돼요,1
조기 입학 신청서는 어디에 제출하면 되나요,1
홈페이지에서 어디로 들어가야 하나요,1
담당 부서는 어디죠,1
어디가서 신청을 해야하나요,1
담당 부서는 어디인가요,1
이게 담당 부서가 어디죠,1
인터넷은 어디로 신고해야 하는 거죠,1
어디에 신고하는 건지 궁금합니다,1
어디서 신고하면 되나요,1
어디 가서 하면 되죠,1
어디가서 신청을 하면 되나요,1
담당 부서는 어디죠,1
감사합니다 접속 후 어디로 들어가야 하나요,1
담당 부서는 어디죠,1
자녀등록 후 학교 승인 여부를 어디서 확인할 수 있나요,1
안녕하세요 방수자재의 품질시험기준 및 시험실시 여부 담당이 어디죠,1
물건은 어디서 보낸다고 하셨나요,1
인터넷은 어디로 신고 해야하는 거죠,1
담당 부서는 어디죠,1
이게 담당 부서가 어디죠,1
학교 보건실 매뉴얼을 어디에서 확인할 수 있을까요,1
홈페이지에서 어디로 들어가야 하나요,1
학교폭력 가해학생 특별교육 이수 어디에서 가능한가요,1
학원 설립 절차 및 구비서류 확인은 어디서 가능한가요,1
접속 후 어디로 들어가야 하나요,1
오래 걸리네요 담당 부서는 어디죠,1
수고하십니다 어디서나 민원 발급에 대해 문의드려요,1
아니요 어디서 회원가입을 해야 하나요,1
서류는 어디서 확인할 수 있을까요,1
담당 부서는 어디죠,1
접속 후 어디로 들어가야 하나요,1
준비해야 될 서류는 뭐가 있고 어디로 가야 하나요,1
그럼 추가 설명 같은 경우는 어디에 문의해야 하나요,1
그럼 어디에 신청해야 하나요,1
학교폭력 가해학생 특별교육 이수 어디에서 가능한가요,1
국제운전면허증은 어디에서 발급받을 수 있나요,1
이게 담당 부서는 어디죠,1
개인정보 제공 시 동의를 어디에 받아야 합니까,1
이 구인 공고를 어디서 볼 수 있나요,1
이걸 어디에 신고해야 하죠,1
지금 어디어디 신설 예정인가요,1
사이트 접속 후 어디로 들어가야 하나요,1
그럼 어디로 연락 드려야 하나요,1
사이트 접속 후 어디로 들어가야 하나요,1
어디서 확인 할 수 있죠,1
혹시 더 자세한 상담을 원하면 어디로 전화해야하나요,1
어디서 확인 할 수 있죠,1
미혼모 위탁교육을 받을 수 있는 기관은 어디서 확인하죠,1
학교보안관을 선발하는 학교는 어디서 찾을 수 있나요,1
학교폭력 관련 특별교육을 받을 수 있는 기관은 어디가 있죠,1
홈페이지 어디서 확인하죠,1
네 어디에 거주하실까요,1
동탄 어디 쪽이실까요,1
네 어디 지역 말씀하시는 걸까요,1
그럼 어디다가 연락해야 하나요,1
우편은 어디로 보내야하죠,1
사전심사신청은 어디서 할 수 있나요,1
이거 담당 부서가 어디죠,1
어디서 신고할 수 있습니까,1
어디서 할 수 있나요,1
어디서 신고할 수 있어요,1
기본 교육은 어디서 듣는 거예요,1
어디서 신고해야 하는 거예요,1
그럼 방문 신청은 어디로 가야해요,1
어디서 신청하면 될까요,1
신고를 하고 싶은데 어디서 가능할까요,1
그래요 그럼 검사 기준에 대해서는 어디다 여쭤보나요,1
그래요 홈페이지 어디로 들어가면 돼죠,1
바우처 카드는 어디에서 사용할 수 있나요,1
그럼 어디서 결정 하는거예요,1
그럼 어디로 연락하면 되나요,1
그래요 알겠습니다 그럼 더 궁금한 건 어디에 문의 하나요,1
네 어디에 거주하실까요,1
그럼 더 자세하게 알고 싶으면 어디로 연락 해야 하나요,1
접속 후에 어디로 들어가면 되나요,1
그럼 더 자세한 걸 문의하려면 어디로 전화드리면 되나요,1
그럼 어디서 확인해야 하나요,1
네 이거 어디서 확인 가능한가요,1
혹시 자녀분 학교가 어디실까요,1
관할 세무서 이외에도 가까운 세무서 어디서든 제보가 가능합니다,1
담배 도매업 등록은 어디서 합니까,1
어디서 등록을 하는 거에요,1
그럼 더 자세하게 알고 싶으면 어디로 연락 해야 하나요,1
그래요 그럼 불편 관련해서는 어디로 신고해야 하나요,1
네 현장에서 사용하는 자재 품질 시험은 어디서 하나요,1
어디서 확인할 수 있나요,1
혹시 관련해서 추가 문의 사항은 어디로 연락드리면 될까요,1
네 어디로 접속해야 하나요,1
네 전용 도로를 어디서 담당하나요,1
그럼 어디로 연락하면 될까요,1
간판 담당 부서가 어디인가요,1
어디로 제출하면 되는데요,1
그러면 숙려제 방법이나 기간에 대한 결정은 어디서 하나요,1
관련 지침은 어디서 확인할 수 있나요,1
신청은 어디서 하나요,1
독서 인문 교육 관련 내용은 어디에서 찾아보면 되나요,1
네 지금 홈페이지 들어왔는데 어디 있는지 모르겠네요,1
신청에 의하여 철도 경찰 센터 어디에서나 범죄 신고 접수를 합니다,1
어디에 어떻게 신고해야 하나요,1
네 그러면 신청서 양식 같은 건 어디서 받을 수 있어요,1
네 생물이 그렇게 되면 어디에 어떻게 신고하는지 절차가 궁금해요,1
홈페이지 어디에 나와 있다고요,1
그러면 제가 어디다가 승인을 받으면 돼요,1
온라인으로 하려고 했는데 어디에서 해야 해요,1
온라인 분실 신고를 하려면 어디에서 하는 거예요,1
예비 타당성 조사는 어디서 하는 거예요,1
그건 어디서 볼 수 있어요,1
전학 신청은 어디다가 하나요,1
그럼 그거 어디에 지불하는 거예요,1
그러면 어디에서 볼 수 있나요,1
특수교육대상자 치료비 지원 카드 어디서 발급받나요,1
이용 가능한 곳은 어디서 확인 가능한가요,1
그러십니까 지역이 정확히 어디시죠,1
신고는 어디서 어떻게 하나요,1
그래요 그러면 어디에요 거기가,1
그럼 제출서류 기재되어 있는거 어디서 볼 수 있나요,1
어디에서 어떻게 해야 하는지 알려주세요,1
서류 준비 후 어디로 가면 되나요,1
예 그럼 이거 어디서 연장해요 지금 해줘요,1
이거 어장 닦고 고치는거요 어디서 해요 여기서 하면 되나,1
그럼 제출서류 기재되어 있는 거 어디서 볼 수 있나요,1
혹시 어디서 신청 할 수 있는 거예요,1
교육급여와 교육비 신청은 어디서 할 수 있나요,1
초등학교 통학구역은 어디서 확인이 가능한가요,1
상단 메뉴 중 어디로 들어가야 하나요,1
신청은 어디서 하면 되나요,1
학교 리스트를 어디서 확인할 수 있나요,1
어디서 상담을 하나요,1
시 군 구 읍 면 동 어디든 가능하십니다,1
어디로 신청해야 할까요,1
그 사이트가 어디라고요,1
제증명 예약창구는 어디서 할 수 있나요,1
하여간 그럼 인터넷은 어디로 들어가요,1
네 어디로 방문하시는지 아십니까,1
접속 후 어디로 들어가야 하나요,1
#@소속# 고문 변호사 현황은 어디서 찾을 수 있나요,1
접속 후 어디로 들어가야 하나요,1
접속 후 어디로 들어가야 하나요,1
신청은 어디서 하면 되나요,1
홈페이지 어디에 있는지 자세히 알려주실 수 있나요,1
그래요 그럼 이거를 어디로 가져가죠,1
이거 신고를 어디다가 해야하죠 시청에 하면 되나요,1
그렇습니까 홈페이지 어디에서 볼 수 있을까요,1
민주시민교육에 활용할 수 있는 자료는 어디서 구할 수 있나요,1
네 구체적으로 어디에서 어떻게 임금이 체불되셨죠,1
그럼 제출서류 기재되어 있는거 어디서 볼 수 있나요,1
채용공고는 어디서 확인 가능한가요,1
#@소속# 홈페이지 어디서 확인이 가능한 거에요,1
네 방문은 어디로요,1
그럼 어디로 보내면 돼요 주소 알려주세요,1
재발급 신청은 어디에 하면 되나요,1
이거 추가된 게 있거든요 그래서 어디다가 말해야 하죠,1
그거 작성해서 보내라고요 주소가 어디에요,1
홈택스 또는 지방자치단체 민원실 어디에서나 가능 하십니다,1
접속 후 메뉴는 어디로 들어가나요,1
서류를 준비했다면 어디로 가면 되나요,1
#@소속#인력풀 등록은 어디서 해야 하나요,1
그럼 그거 어디에 지불하는 거예요,1
관련해서 구체적인 정보를 보려면 어디서 확인할 수 있나요,1
그렇죠 근데 죄송한데 혹시 홈페이지 어디로 들어가야 확인할 수 있죠,1
어디로 방문해서 신청하면 되나요,1
그럼 어디에 문의해야 하나요,1
어디로 안내해 드릴까요,1
혹시 그럼 어디에 부착해야 한다는 규정도 있나요,1
아니요 생활기록부 내 어디에도 입력하지 않습니다,1
혹시 그러면 어디서 목록을 받아볼 수는 없나요,1
어디에 신고를 하면 되나요,1
홈페이지에서 어디로 들어가면 되는데요,1
만약 방문 한다고 하면 어디로 해야 하는 거죠,1
만약 방문 한다고 하면 어디로 해야 하는 거죠,1
그런가요 혹시 인터넷으로 신청하려면 어디에 들어가야 하나요,1
공제급여청구서는 어디서 받을 수 있나요,1
리스트를 제가 볼 수 있나요 어디 나와 있나요,1
홈페이지 어디서 확인해야 하나요,1
신청방법은 어떻게 되죠 어디로 들어가야 돼요,1
관련 안내 자료는 어디서 볼 수 있죠,1
더 궁금한 사항 생기면 어디로 연락하면 되죠,1
수면매립 계획을요 변경 할게 있는데요 어디서 아니 얼마나 걸려요,1
네 어디로 보내드릴까요,1
필요한 서류는 어디서 확인할 수 있나요,1
맞습니다 #@주소#에서 갈 수 있는 중학교는 어디인가요,1
그럼 중학교도 어디로 가게 되는지 알 수 있나요,1
그래요 그러면 일곱가지 항목은 어디에 나와있나요,1
그거를 발급 받을 수 있는데가 어디인가해서요,1
안녕하세요 휴가 문제는 어디에 문의해야 하나요,1
과거 조위 자료는 어디서 확인해야 하나요,1
네 거기가 어디인데요 부서가요,1
해당 단계별 과정은 어디서 확인할 수 있나요,1
예 이거 신고 서류를 어디로 제출해야 하는지 좀 알 수 있을까요,1
해당 서류 양식은 어디서 받을 수 있나요,1
신고는 어디에 하면 되고 얼마나 걸리나요,1
신청서는 어디서 작성하나요,1
담당 부서는 어디죠,1
담당 부서는 어디죠,1
그 담당 부서는 어디죠,1
담당 부서는 어디죠,1
그럼 이거 담당 과가 어디죠,1
그럼 이게 담당 부서가 어디죠,1
혹시 구멍 나신 곳이 어디신가요,1
어디서 대기하면 되나요,1
네 어디 지역이신가요,1
그래요 그러면 제가 어디에 속하고 신고해야 하나요,1
금지행위 및 시설 심의 신청은 어디서 하나요,1
이사를 하고 난 후에 어디로 신청을 해야 되나요,1
그러면 모니터는 어디가 좋을까요,1
네 어디에서 신청하면 되나요,1
학생 건강검진 비용은 어디서 확인할 수 있나요,1
국민건강보험공단 홈페이지 어디로 들어가야 해요,1
#@소속# 취업지원센터에 대한 문의는 어디서 하나요,1
자료 신청은 어디서 하나요,1
#@소속# 연수는 어디서 진행하나요,1
세부 일정은 어디서 볼 수 있나요,1
#@소속#의 예산 규모는 어디서 알 수 있나요,1
신청은 어디에서 하면 됩니까,1
어디에서 신청하면 되나요,1
개별적 진로체험활동을 하는 기관을 어디서 찾을 수 있나요,1
메뉴 중에서 어디로 들어가야 하나요,1
어디에서 신청하면 되나요,1
그럼 어디에 신청을 해야 되나요,1
#@소속# 자료 기증을 하고 싶은데 어디서 하면 되나요,1
학생자치활동 운영을 위한 매뉴얼은 어디서 볼 수 있나요,1
어디에서 신청하면 되나요,1
그러면 어디다가 물어봐야 해요,1
어디에서 신청하면 되나요,1
전문기관은 어디를 말하는 거예요,1
중 고등학교 영어듣기평가 대본은 어디서 볼 수 있나요,1
어디에서 신청하면 되나요,1
네 어디로 어떻게 가야하나요,1
소득세 등을 어디에서 원천징수하고 납부해야 합니까,1
매립 승인을 받아야 하거든요 그거를 어디서 아니 인터넷 되죠,1
어디서 신청할 수 있나요,1
어디서 확인 가능한가요,1
네 그러시면 답변 주시는데 지금 어디신가요,1
영리 목적은 안되는 거죠 영리 목적에는 어디어디가 해당 돼요,1
아름다운 납세자 추천은 어디에서 해야하는지 궁금합니다,1
상속세 신고시 관할 세무서가 어디인지 문의신데요,1
인터넷에서 볼 수 있군요 어디로 들어가면 될까요,1
국고 보조금은 어디서 지원 들어오는 건가요,1
출생 신고는 어디서 하나요,1
방문 구입 시 어디로 가면 되나요,1
신청은 어디서 하면 되나요,1
도면은 어디서 확인 가능한가요,1
접속 후 어디로 들어가면 되나요,1
초경량 비행장치 특별 비행 승인은 어디서 신청하면 될까요,1
일유형 및 다자녀 국가장학금 지원가능 대학은 어디서 확인하나요,1
홈페이지 어디로 들어가야 되나요,1
학자금대출 통합신청 내역은 어디서 확인하나요,1
홈페이지에서 어디로 들어가야 되나요,1
나라배움터 이러닝 수료증은 어디에서 출력이 가능한 건가요,1
심사진행 상황은 어디에서 확인 가능하나요,1
네 타신 열차 몇 호차 몇 호석 어디에 놔두셨는지 말씀해주세요,1
나라배움터 이러닝 과정에 대한 의견 및 질문은 어디에 작성해야 할까요,1
그러면 어디서 할 수 있나요,1
그러면 오프라인은 어디서 발급을 받을 수 있나요,1
그러면 어디에 신청을 해야 하나요,1
네 어디로 보내드릴까요,1
신청은 어디에서 하면 됩니까,1
어디에서 신청하면 되나요,1
네 폐교를 활용하고 싶은데 어디에 어떤 절차로 신청을 해야 할까요,1
혹시 잘 모르겠으면 어디다 전화해야 해요,1
홈페이지 어디에서 보면 될까요,1
네 그거를 어디서 볼 수 있나요,1
거기 포상금 지급 신청 담당 부서가 어디일까요,1
네 알겠습니다 담당 부서는 어디죠,1
담당 부서는 혹시 어디죠,1
담당 부서는 어디래요,1
안녕하세요 학술연구용 도살 신고 담당 부서가 어디죠,1
방문하려면 어디로 가야 하나요 주소 좀 주세요,1
우편으로 보낼 때는 신청서를 어디서 뽑죠,1
민사분쟁이면 어디로 가야 해요,1
죄송한데 홈택스 보고 있는데 어디로 들어가야 하죠,1
그거 신고 및 접수는 어디서 하나요,1
지금 해야하는데 방법을 몰라서요 어디서 하는지요,1
혹시 질문 더 생기면 어디로 전화할까요,1
그리고 사진 촬영을 하고 싶으신 곳이 혹시 어디세요,1
죄송합니다 어디까지 들으셨나요,1
알 수 있나 싶은데요 어디서 아나요,1
그럼 공인은 어디에서 받나요,1
어디 과로 문의 해야 하나요,1
그럼 어디에 연락 해야 되는 거예요,1
어디 과로 문의 해야하나요,1
어디 과로 문의 해야하나요,1
어디 과로 문의 해야하나요,1
그럼 어디에 연락 해야 되는 거예요,1
어디 과로 문의 해야하나요,1
그러시면 고객님 지금 근무하시는 지역이 어디신가요,1
사실 재발급은 지방청 어디에서나 재발급 가능하세요,1
#@기타# 서비스 자료 신청은 어디서 하나요,1
네 어디에 신고해야 하는지도 모르겠습니다,1
재배정 방문 접수는 어디서 하나요,1
그럼 이것과 관려된 과는 어디예요,1
기초수급자요 어디까지 지원되나요,1
제출이 잘 됬는지 확인은 어디서 해야하죠,1
어디라고 정해진건 아닌데 안전등급 좀 여쭤보려고요,1
그렇죠 감사합니다 그럼 어디로 뭐를 준비해서 찾아가면 되나요,1
요즘에 중학교를 어디로 가게 될지 걱정이 많대요,1
신청서 어디서 확인 할 수 있어요,1
어디에서 신청하면 되나요,1
그럼 어디로 전화 해야해요,1
네 그거는 어디서 나와요,1
이게 시간이 도저히 안될 거 같은데 어디서 해야될까요,1
네 전국 어디에 있는 여권사무 대행기관에서도 접수가 가능합니다,1
신청은 어디에서 할 수 있나요,1
그럼 어디서 하는데요,1
그래요 그러면 잃어버린 것 같은데 다시 어디서 발급 받을 수 있죠,1
위탁교육기관은 어디가 있나요,1
무상양여라는게 어디를 말하는건가요,1
어디서 신청하면 될까요,1
오만원이예요 어디다가 지불해요,1
어디로 신청 해야 하는 건가요,1
그 수면 매립공사요 그거 준공검사 신청을 어디서 하나요,1
그래요 네 별로 오래는 안 걸리네 이게 어디서 나와서 검사하는거죠,1
#@소속#시스템 어디로 들어가서 신청해야 되요,1
어디에서 신청할 수 있습니까,1
네 주민등록증 가지고 어디로 가면 되는데요,1
어디에서 신청할 수 있습니까,1
해당 서류 양식은 어디서 받을 수 있나요,1
그럼 어디로 전화 해야하나요,1
필요한 서류는 어디서 확인할 수 있나요,1
